ID,D_time,D_geo_X,D_geo_Y,D_geo_type,D_box_X,D_box_Y,D_place_name,D_tweet_text,D_tweet_url
vickthebrick13,Fri Apr 19 20:49:51 +0000 2019,,,,33.94080169,-118.4420103,Tower 49 Dockweiler State Beach,Baby girl Freya’s first time at the beach 🏝 https://t.co/nRcnXsYMen,https://twitter.com/vickthebrick13/status/1119342367436197888/photo/1
vickthebrick13,Sun Mar 31 21:25:47 +0000 2019,,,,34.07340846,-118.2401982,Dodger Stadium,Is it whack if I stream the Duke vs Michigan State game in a sec? https://t.co/NXb5npgRr7,https://twitter.com/vickthebrick13/status/1112466041685213184/video/1
i_theboyking,Sat Apr 20 07:29:27 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"is it weird that i get slightly aroused when i look at expensive camera gear?

asking for science",
i_theboyking,Sat Apr 20 02:43:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,same https://t.co/6AKNAcygfs,https://twitter.com/quarterjade/status/1119209646323974144
i_theboyking,Fri Apr 19 17:34:35 +0000 2019,,,,33.914068,-118.346138,Hawthorne,keeping for scientific purposes https://t.co/qJRtkcIl4o,https://twitter.com/ridiculousdak/status/1118685239386288128
i_theboyking,Fri Apr 19 01:56:26 +0000 2019,,,,33.914068,-118.346138,Hawthorne,Amazing! https://t.co/AuAhxc446N,https://twitter.com/bearddragonsinn/status/1118893534311010304
i_theboyking,Fri Apr 19 01:30:20 +0000 2019,,,,33.914068,-118.346138,Hawthorne,the lord is testing me https://t.co/9Jc80iHAQl,https://twitter.com/slythermint/status/1118968737732780032
i_theboyking,Thu Apr 18 05:22:49 +0000 2019,,,,37.7919941,-122.2286855,Oakland,@Fairaday Ditto,
i_theboyking,Tue Apr 16 01:10:27 +0000 2019,,,,37.8758456,-122.2795215,Berkeley,@55DoubleRed I promise the next time we get dinner. Which is hopefully soon.,
i_theboyking,Mon Apr 15 21:08:10 +0000 2019,,,,37.7919941,-122.2286855,Oakland,@Crow_Se7en @NYXL And that’s a damn shame.,
i_theboyking,Mon Apr 15 03:48:06 +0000 2019,,,,37.7919941,-122.2286855,Oakland,My boyfriend is better than your boyfriend. Don’t @ me https://t.co/tlIuBxIyci,https://twitter.com/i_theboyking/status/1117635683974168577/photo/1
i_theboyking,Mon Apr 15 03:47:30 +0000 2019,,,,37.7919941,-122.2286855,Oakland,@Crow_Se7en @NYXL I vote for @Crow_Se7en,
BBBryana__,Sat Apr 20 05:22:08 +0000 2019,,,,33.9166485,-118.400264,El Segundo,A Little Too Accurate https://t.co/kkevjUItEU,https://twitter.com/snoook_/status/1118940446267518976
BBBryana__,Wed Apr 10 08:53:14 +0000 2019,,,,33.9452338,-118.3046625,Westmont,@Nickydaqueeen Lmfao,
BBBryana__,Sun Apr 07 01:41:32 +0000 2019,,,,33.9452338,-118.3046625,Westmont,Helpful but in chevys you can turn on the child lock/door lock from the driver door when you turn on the window lock https://t.co/Sdw2JAdDtm,https://twitter.com/mpaiigee/status/1113623333185171459
noriakisaito,Fri Apr 19 16:08:18 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,"LAX, super rich笑
オープンのラウンジって最高だね
全天候型のドームみたい。寒くないし埃も飛んでないし風も吹いてない。
サイド7てこんな感じなんだろうか @ Lax International Airport Los… https://t.co/sxTpsdozZp",https://twitter.com/i/web/status/1119271512379396097
noriakisaito,Sun Apr 14 19:15:03 +0000 2019,33.50716129,-82.02644018,Point,33.4407175,-82.0631849,Augusta,Tiger just won amazingly❗️ @ Augusta National Golf Club https://t.co/mmmzTWlFsa,https://www.instagram.com/noriakisaito/p/BwP1AOsBwMd/?utm_source=ig_twitter_share&igshid=xxp8dglipqwp
dswordsNshields,Fri Apr 19 18:36:35 +0000 2019,,,,33.9166485,-118.400264,El Segundo,SUPPORT LOCAL JOURNALISM AND GET VIDEOS LIKE THIS https://t.co/Jr09EGOCJ5,https://twitter.com/latimesfood/status/1119239231639973890
dswordsNshields,Wed Apr 17 20:06:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@frankshyong Your writing serves as the ultimate thesis statement for the importance of local journalism. I can get… https://t.co/g9M5dpieAI,https://twitter.com/i/web/status/1118606806043983873
dswordsNshields,Mon Apr 15 05:49:18 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@jmrivera02 Don’t forget about Winkler whipping out a Mark David Chapman,
zekioztas,Sat Apr 20 00:24:50 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles Uluslararası Havalimanı - @flylaxairport in Los Angeles, CA https://t.co/GhmZ2Sbahm https://t.co/Nq87pBjgif",https://www.swarmapp.com/c/1xDB7w2eQ72
zekioztas,Fri Apr 19 22:52:51 +0000 2019,33.98600062,-118.4758329,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Venice Beach in Venice, CA https://t.co/lwGSZfUsAW https://t.co/aWN1c3daVv",https://www.swarmapp.com/c/cCHfs0dWYZM
zekioztas,Fri Apr 19 06:06:26 +0000 2019,34.1264758,-118.3262333,Point,34.0207895,-118.4119065,Los Angeles,#LosAngeles #Hollywood #Beverlyhills #California @ Hollywood Sign - Beachwood Canyon Trail https://t.co/drdkgVlo4a,https://www.instagram.com/p/BwbSvNkA8NkPEA4yuHSSCafPDYh7mYe54zTTlQ0/?utm_source=ig_twitter_share&igshid=pgqy2qgqpy3z
zekioztas,Thu Apr 18 22:47:39 +0000 2019,34.036921,-118.634603,Point,34.0240975,-118.728897,Malibu,"I'm at Malibu Beach in Malibu, CA https://t.co/oJLFLJ8C7K https://t.co/iP63SjF5Mo",https://www.swarmapp.com/c/km6gBWDVITR
zekioztas,Thu Apr 18 18:37:22 +0000 2019,34.102139,-118.340607,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Hard Rock Cafe Hollywood on Hollywood Blvd in Hollywood, CA https://t.co/FuO0dmrChO https://t.co/ldkguo9cUH",https://www.swarmapp.com/c/jZfWH07ou8J
zekioztas,Thu Apr 18 08:57:47 +0000 2019,34.07347,-118.40033,Point,34.0824965,-118.399639,Beverly Hills,"39. Ülkem Amerika 🇺🇸
Amerika’ya ilk gelişim ve ilk durağım California Eyaletinin “Melekler Şehri” Los Angeles. Bu ş… https://t.co/vAG3LNo53j",https://twitter.com/i/web/status/1118800781279363074
zekioztas,Wed Apr 17 17:45:18 +0000 2019,34.009827,-118.4963667,Point,34.02268805,-118.4804198,Santa Monica,"I'm at Santa Monica Pier in Santa Monica, CA https://t.co/FnUKmLzjT9 https://t.co/FADAGhQh3V",https://www.swarmapp.com/c/aBoLOVoKNQK
zekioztas,Wed Apr 17 05:35:29 +0000 2019,33.974484,-118.329153,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Empire Inn in Los Angeles, Calif https://t.co/xURXbru5ko",https://www.swarmapp.com/c/9loftSdBDct
zekioztas,Tue Apr 16 23:48:39 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"Hi! 👋🏻 (@ Los Angeles Uluslararası Havalimanı - @flylaxairport in Los Angeles, CA) https://t.co/gCNgLK8dAj https://t.co/FXTw7gN552",https://www.swarmapp.com/c/kBFDyJ3TcCv
zekioztas,Tue Apr 16 09:31:04 +0000 2019,41.26196895,28.74253035,Point,41.2356457,28.743201,İmrahor,"Road to Los Angeles 👼 (@ İstanbul Havalimanı - @igairport in Arnavutköy, Istanbul) https://t.co/ZL8wC2w703 https://t.co/jU7XWVWkdR",https://www.swarmapp.com/c/11f4KZtrNCW
zekioztas,Tue Apr 16 05:30:11 +0000 2019,38.29238068,27.14941027,Point,38.4079305,27.00651085,İzmir,"Road to? (@ İzmir Adnan Menderes Havalimanı - @tavairports in Gaziemir, Türkiye) https://t.co/byYY6jVdTq https://t.co/xZq9TIwben",https://www.swarmapp.com/c/gTKfqJGHJjU
jhun_buado,Sat Apr 20 04:54:07 +0000 2019,,,,33.94346675,-118.4087174,Tom Bradley International Terminal (TBIT),"Just arrived at LAX and the first thing I smell is........
Welcome back smhhh 🙄😂 https://t.co/88TjomIlW6",https://twitter.com/jhun_buado/status/1119464237091262464/photo/1
jhun_buado,Fri Apr 19 13:02:11 +0000 2019,,,,37.50109651,125.6003566,Ongjin-gun,Our flight was delayed for 3 more hours and I ain't even mad lol South Korea dope af! https://t.co/YAytDusPWm,https://twitter.com/jhun_buado/status/1119224677073711105/photo/1
jhun_buado,Thu Apr 18 22:07:24 +0000 2019,,,,14.50636404,121.004368,Ninoy Aquino International Airport (MNL) Terminal 1,Bruuh our flight's at 12 and we came at 5 smhh Filipinos 😂 https://t.co/EdnjtSeO4x,https://twitter.com/jhun_buado/status/1118999496308871169/photo/1
jhun_buado,Thu Apr 18 05:11:55 +0000 2019,,,,16.00576985,120.7428906,Tayug,"She said ""kakashi69"" 😂😂 https://t.co/AwpjBldgb9",https://twitter.com/jhun_buado/status/1118743941652729856/photo/1
Writeword61,Sat Apr 20 05:57:53 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"Posted withrepost • @theposhstandard Level up on em #theposhstandard @ El Segundo, California https://t.co/PX0Lca7Xkp",https://www.instagram.com/p/Bwd2i8YlnhWFVrHCzo8oYxE2nih5ISNJYI3JJs0/?utm_source=ig_twitter_share&igshid=ah3s8ugseejw
Writeword61,Fri Apr 19 03:57:05 +0000 2019,33.8999,-118.167,Point,33.89931215,-118.1654195,Paramount,"These boys love them some Paw-paw. 
.
.
.
.
.
.
.
#grandparents #grandson #family blklivesmatter gamoore03 @ Paramo… https://t.co/0ytQKZ0C6O",https://twitter.com/i/web/status/1119087498607521792
Writeword61,Thu Apr 18 22:55:01 +0000 2019,33.733204,-117.39349,Point,37.2691755,-119.3066075,California,"Not so many poppies anymore, but nature delivered on a fantastic view.
.
.
.
.
.
.
#wearela @wearecta @neatoday… https://t.co/rnUQkBUeMu",https://twitter.com/i/web/status/1119011478458306566
Writeword61,Thu Apr 18 22:49:19 +0000 2019,33.733204,-117.39349,Point,37.2691755,-119.3066075,California,"Not so many poppies anymore, but there are still some pretty flowers here.
.
.
.
.
.
#wearela @neatoday @wearecta… https://t.co/w9afSkDvQQ",https://twitter.com/i/web/status/1119010046036385792
Writeword61,Wed Apr 17 21:06:13 +0000 2019,33.989029,-118.283966,Point,34.0207895,-118.4119065,Los Angeles,"Class of ‘78 Mohicans know where the best tires are. . . .
.
.
.
.
gardenamohicans @PantherGHS @hawkins_hs alumni_h… https://t.co/ZxAl4FqOVW",https://twitter.com/i/web/status/1118621712638259201
Writeword61,Tue Apr 16 06:02:03 +0000 2019,34.0737252,-118.2401812,Point,34.0207895,-118.4119065,Los Angeles,"Posted withrepost • @radiofreekjlh It’s MONDAY, APRIL 15TH, 2019. It’s Jackie Robinson Day.  #42… https://t.co/LDLOl4hNB9",https://twitter.com/i/web/status/1118031779867189250
Writeword61,Tue Apr 16 05:41:58 +0000 2019,37.7502518,-122.2027587,Point,37.7919941,-122.2286855,Oakland,"Wow!!! What a game!
.
.
.
.
.
.
#laclippers #wearela hawkins.alumni @hawkins_alumni @hawkins_hs alumni_hawkins… https://t.co/0RWPZSbgOD",https://twitter.com/i/web/status/1118026726712287233
Writeword61,Sun Apr 14 19:53:55 +0000 2019,33.95972,-118.39972,Point,34.0207895,-118.4119065,Los Angeles,"#palmsunday @ Westchester, Los Angeles https://t.co/PfgYmYADDV",https://www.instagram.com/p/BwP5dWZBZVw_a38Yf3OCnB1EVrZrJRBqaxFn680/?utm_source=ig_twitter_share&igshid=9iycvs9sjsx9
Writeword61,Sun Apr 14 19:39:11 +0000 2019,33.98606768,-118.2880786,Point,34.0207895,-118.4119065,Los Angeles,"Posted withrepost • @ourweddingsmag Our hearts go out to you, @mslaurenlondon and the rest of the family. 🙏🙏🙏😢… https://t.co/HsiLCWs0LO",https://twitter.com/i/web/status/1117512642682327040
Writeword61,Sun Apr 14 18:32:40 +0000 2019,33.50313,-82.01954,Point,33.4407175,-82.0631849,Augusta,"Tiger Woods is back on top again. He just won the Masters in Augusta, Georgia. @ The Masters golf tournament https://t.co/o8hKSNhYVY",https://www.instagram.com/p/BwPwJ72BRWwkHyh2BHLj42bNvBcOz5BLN1e2HU0/?utm_source=ig_twitter_share&igshid=pxprjjux8bf2
Writeword61,Sun Apr 14 17:19:24 +0000 2019,34.03840571,-118.7075258,Point,34.0240975,-118.728897,Malibu,"Love my family. Congrats niecey!!
.
.
.
.
.
@hawkins_alumni alumni_hawkins @hawkins_hs  hawkins.alumni ahhseducare… https://t.co/7MSngjiqgM",https://twitter.com/i/web/status/1117477467919224832
Writeword61,Sun Apr 14 17:01:15 +0000 2019,33.95972,-118.39972,Point,34.0207895,-118.4119065,Los Angeles,Posted withrepost • fast_eddiereed700 Testing &amp; Tuning on “PINKY” right now!! All I can say is my laaaaawwdd!! To b… https://t.co/Z444rWAYtK,https://twitter.com/i/web/status/1117472899709984768
Writeword61,Sun Apr 14 15:41:33 +0000 2019,33.95972,-118.39972,Point,34.0207895,-118.4119065,Los Angeles,Posted withrepost • fast_eddiereed700 I just wanna truly thank everyone (far&amp; near) for all the love!! I didn’t rid… https://t.co/Sr3J8O6hcs,https://twitter.com/i/web/status/1117452841910722566
Writeword61,Sun Apr 14 00:27:37 +0000 2019,34.15107,-118.44434,Point,34.0207895,-118.4119065,Los Angeles,"Just posted a photo @ Sherman Oaks, California https://t.co/Ov9BOXI4Hv",https://www.instagram.com/p/BwNz_d3lSLPOGvL42_ZnAZ_8WebPYnlK2MD5C80/?utm_source=ig_twitter_share&igshid=wjzuq9dbmpc2
Writeword61,Sun Apr 14 00:21:30 +0000 2019,34.1689,-118.611,Point,34.0207895,-118.4119065,Los Angeles,"I thought I recognized that wheelie in front of John Muir MS. Much love cousin fast_eddiereed700 
.
.
.
.
.
.
.
.
.… https://t.co/W0vspnANQO",https://twitter.com/i/web/status/1117221303042355200
Writeword61,Sat Apr 06 00:33:32 +0000 2019,33.98891,-118.33166,Point,34.0207895,-118.4119065,Los Angeles,Don’t even think about going east on Slauson toward Crenshaw. #themarathoncontinues @ The Marathon Clothing https://t.co/RG7yNcHFqk,https://www.instagram.com/p/Bv5OIfmF50u10ZNEQ7wFLTM5A9ZZeXP0sP2x580/?utm_source=ig_twitter_share&igshid=12xp76nlx8e5e
Writeword61,Wed Apr 03 00:59:18 +0000 2019,33.98397202,-118.2904548,Point,34.0207895,-118.4119065,Los Angeles,"Sometimes in South LA we just need a BBQ to remind ourselves of the goodness of family, friends and community.… https://t.co/h9S5ope0Ob",https://twitter.com/i/web/status/1113244549223079936
tmj_cao_aero,Fri Apr 19 21:29:33 +0000 2019,33.9201384,-118.3785046,Point,33.9158045,-118.3699205,Del Aire,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Senior Sp… https://t.co/ZzbD1Xqy6w",https://twitter.com/i/web/status/1119352359904104448
YaYa_KSM,Fri Apr 19 18:29:22 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,何か起きるか！ https://t.co/bPrvPiARkA,https://twitter.com/YaYa_KSM/status/1119307013467492353/photo/1
YaYa_KSM,Fri Apr 19 16:45:24 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),"I’m on my way, Home Sweet Home https://t.co/ahDTehUxkf",https://twitter.com/YaYa_KSM/status/1119280849260691461/photo/1
YaYa_KSM,Fri Apr 19 15:23:55 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,"Good bye, LA https://t.co/sB0cBngKv3",https://twitter.com/YaYa_KSM/status/1119260343698513920/photo/1
YaYa_KSM,Fri Apr 19 02:45:59 +0000 2019,,,,34.0870095,-118.3696452,West Hollywood,"このウォーターサーバーは
LAでは、常識になりつつあります。
つまり、最近、水がタダなんですよ！ https://t.co/uEKvv8cNFB",https://twitter.com/YaYa_KSM/status/1119069602418282496/photo/1
YaYa_KSM,Wed Apr 17 09:17:15 +0000 2019,,,,34.0870095,-118.3696452,West Hollywood,"@riot44213 詩に深い意味のある方ですよね。
Stepping Outを初めて聞いて、NY！っておもったらそのままのPVでした。天才だと思ってます。
「欲しいものは得られるが、それが何かわかってるか？」深すぎます！
まだL… https://t.co/EYuAr5CT7i",https://twitter.com/i/web/status/1118443293052784642
YaYa_KSM,Wed Apr 17 09:11:13 +0000 2019,,,,34.0906647,-118.3856697,Whisky a Go Go,"何が何だかわからん距離で神を見てきました。
汗浴びました、神の。
御利益ありそー！
ねます！
#michaelschenkerfest  #whiskeyagogo https://t.co/HoUOnfXUYN",https://twitter.com/YaYa_KSM/status/1118441774614061056/photo/1
YaYa_KSM,Tue Apr 16 22:20:01 +0000 2019,,,,34.0870095,-118.3696452,West Hollywood,ここ、、、、LAだよねえ？ https://t.co/4hkL0BG3b9,https://twitter.com/YaYa_KSM/status/1118277896949211136/photo/1
YaYa_KSM,Tue Apr 16 09:11:35 +0000 2019,,,,34.0906647,-118.3856697,Whisky a Go Go,"Michael Schenker Fest 
見てきました
絶賛足が死亡中
あすは後ろから見ますー https://t.co/efRStXJYfS",https://twitter.com/YaYa_KSM/status/1118079478251397120/photo/1
joeybrezinski,Sat Apr 20 05:00:47 +0000 2019,,,,33.96055404,-118.4465915,Señor G's,Señor G’s is on my Top 5 places to get a burrito in Los Angeles 🌯🍻 @SenorGs @TeamBurritoTM 🔥🔥 https://t.co/oEXe2SdCse,https://twitter.com/joeybrezinski/status/1119465915135868929/video/1
joeybrezinski,Fri Apr 19 22:17:28 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ABC7 Happy 4/20,
joeybrezinski,Fri Apr 19 05:42:19 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ToreyPudwill @NipseyHussle Looks like @skate3,
joeybrezinski,Fri Apr 19 04:29:43 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Back heel fakie manuals are fun!! https://t.co/RYyhwFDE9o,https://twitter.com/joeybrezinski/status/1119095707279876097/video/1
joeybrezinski,Fri Apr 19 02:50:25 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ABC7 I give up...,
joeybrezinski,Fri Apr 19 00:42:04 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ABC7 Why they gonna fuck with him at home 🤦🏻‍♂️,
joeybrezinski,Fri Apr 19 00:40:37 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ABC7 Sounds like a job for Batman. https://t.co/oLU0LjH5jm,https://twitter.com/joeybrezinski/status/1119038055497650176/photo/1
joeybrezinski,Thu Apr 18 04:52:55 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Who’s down to go eat and get the munchies?? @CarlsJr  🤦🏻‍♂️ https://t.co/awUcnZp5Uj,https://twitter.com/joeybrezinski/status/1118739158795612161/photo/1
joeybrezinski,Wed Apr 17 04:25:11 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ABC7 Why’s she got to meth around with the police like that? 🤦🏻‍♂️,
joeybrezinski,Wed Apr 17 04:15:02 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@JerkLife 🌮🙌,
joeybrezinski,Wed Apr 17 03:03:43 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Ted 🐻 @grizzlygriptape https://t.co/eGERJrM0ND,https://twitter.com/joeybrezinski/status/1118349289174913026/video/1
joeybrezinski,Tue Apr 16 16:55:07 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Me on my way to Taco Tuesday Happy Hour!! #TacoTuesday https://t.co/rJ4lvmUaLr,https://twitter.com/joeybrezinski/status/1118196130234294272/video/1
joeybrezinski,Tue Apr 16 15:59:46 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@Sk8cho1 @Andale_Bearings @MAINLINEsk8shop @twofelons Super down for the!! I was born in Whittier 🍻,
joeybrezinski,Tue Apr 16 05:48:32 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@ABC7 Are you guys just paying people to do crazy shit for the news ???  😮,
joeybrezinski,Tue Apr 16 04:37:10 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,Rained out at ☔️ @WoodwardCamp @redbullskate @Andale_Bearings https://t.co/RxwHlwx4zX,https://twitter.com/joeybrezinski/status/1118010419178659840/video/1
aj_mada,Sat Apr 20 03:11:33 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,"@andlav I'll be honest, that particular moment made me roll my eyes. But that episode was so powerful and had me in tears",
aj_mada,Sat Apr 20 01:30:53 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,@andlav Vegans?,
aj_mada,Fri Apr 19 23:20:14 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,Caught a glimpse of @TheFaganism's hair on the snap 🔥🔥🔥💯💯💯,
aj_mada,Fri Apr 19 21:49:45 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,"I love cooking shows but my biggest pet peeve is people being so goddamn protective over their ""secret recipe"". It'… https://t.co/qYdeySJZRj",https://twitter.com/i/web/status/1119357441785749504
aj_mada,Fri Apr 19 19:52:27 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@HamillHimself Your Jedi mind tricks do not work on me. Only money!,
aj_mada,Fri Apr 19 19:44:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@TravisAllen02 @MadaGeetha It doesn't ""literally"" say it. It ""implies"" it. So who's really the stupid one in this instance?",
aj_mada,Fri Apr 19 18:18:38 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Trevornoah Santa Rosa? Come on man... 😖,
aj_mada,Fri Apr 19 16:20:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Hey @USCmoves and @lbtransit - can you all work out some sort of agreement for direct buses between Long Beach and… https://t.co/8GdHgUrymh,https://twitter.com/i/web/status/1119274522408996865
aj_mada,Fri Apr 19 16:17:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@kellylinx3 Lame,
aj_mada,Fri Apr 19 15:59:06 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@mansfieldtownfc Come on you Stags!,
aj_mada,Fri Apr 19 15:50:57 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Other than MK Dons winning, today has been the perfect day for Mansfield Town",
aj_mada,Fri Apr 19 00:34:46 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@GenMillsCereal Ffs I remember when $13 was still considered expensive for movie tickets,
aj_mada,Fri Apr 19 00:32:58 +0000 2019,,,,34.0207895,-118.4119065,Los Angeles,@moniquelaurenne What specifically about Benny does he like?,
aj_mada,Thu Apr 18 23:29:24 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,Applied for a job with the FA. Not sure why. But hey you never know I guess,
aj_mada,Thu Apr 18 17:30:17 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,@kellylinx3 Come on you Spurs ⚪️⚫️,
aj_mada,Thu Apr 18 17:26:37 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,@kellylinx3 What about sporting it when he plays the game of his life and has his goal at the death taken away from… https://t.co/zIBDSwT9lC,https://twitter.com/i/web/status/1118928834886164483
aj_mada,Thu Apr 18 17:16:59 +0000 2019,,,,33.8091715,-118.1567104,Long Beach,"@kellylinx3 He's a very good person. But city also have players, Raz in particular, that do a lot of good in the co… https://t.co/PSLCxFT5Vn",https://twitter.com/i/web/status/1118926408225443840
tmj_lax_cstsrv,Sat Apr 20 00:53:27 +0000 2019,33.9516114,-118.3875775,Point,34.0207895,-118.4119065,Los Angeles,"Follett Corporation is hiring in #LosAngeles, CA! Read about our latest #CustomerService job opening via the link i… https://t.co/ZJmWdsdZSC",https://twitter.com/i/web/status/1119403672016867333
tmj_lax_cstsrv,Fri Apr 19 23:46:10 +0000 2019,34.007128,-118.41335,Point,34.0060125,-118.4089901,Culver City,This #CustomerService job might be a great fit for you. Click the link in our bio to see it and more. Appointment S… https://t.co/L6EE4LKMuK,https://twitter.com/i/web/status/1119386737988423680
tmj_lax_cstsrv,Fri Apr 19 22:38:54 +0000 2019,34.3099934,-118.4331844,Point,34.0207895,-118.4119065,Los Angeles,"Have you ever had a role like ""Associate Sales""? What did you like most about that job? #CustomerService #CityOfAngels",
tmj_lax_cstsrv,Fri Apr 19 21:31:37 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,Can you recommend anyone for this job? Principal-Storage and VMWare Infrastructure Services -… https://t.co/ghlvZPdim7,https://twitter.com/i/web/status/1119352878324256768
tmj_lax_cstsrv,Fri Apr 19 20:24:22 +0000 2019,34.187044,-118.3812562,Point,34.0207895,-118.4119065,Los Angeles,"See our latest #LosAngeles, CA #CustomerService job opportunity and click the link in our bio to apply: Help desk at Robert Half Technology",
tmj_lax_cstsrv,Fri Apr 19 19:16:02 +0000 2019,34.0522342,-118.2436849,Point,34.0207895,-118.4119065,Los Angeles,"If jobs with titles like ""Parking Attendant"" sound appealing to you, follow us to hear about these types of opportu… https://t.co/K5M5Mw4w3h",https://twitter.com/i/web/status/1119318756470059009
tmj_lax_cstsrv,Fri Apr 19 18:08:48 +0000 2019,34.2158828,-119.0654008,Point,34.22532745,-119.034349,Camarillo,"Explore opportunities with us! We are searching for Lead Sales Specialist - Janie and Jack in #Camarillo, CA. Apply… https://t.co/ylKxhBKHTT",https://twitter.com/i/web/status/1119301836773609472
tmj_lax_cstsrv,Fri Apr 19 17:01:27 +0000 2019,34.0408464,-118.4549886,Point,34.0207895,-118.4119065,Los Angeles,"If jobs with titles like ""At Home Data Entry Clerk"" sound appealing to you, follow us to hear about these types of… https://t.co/BvBr0YnFyQ",https://twitter.com/i/web/status/1119284890296434688
tmj_lax_cstsrv,Fri Apr 19 00:50:48 +0000 2019,34.1466467,-118.8073729,Point,34.1430685,-118.8220459,Westlake Village,Looking to score a job at OfficeTeam? You're in luck. Click the link in our bio for the job description and informa… https://t.co/4U5v8v9kUM,https://twitter.com/i/web/status/1119040617852440576
tmj_lax_cstsrv,Thu Apr 18 22:36:31 +0000 2019,34.2163937,-119.0376023,Point,34.22532745,-119.034349,Camarillo,"Click the link in our bio to see currently open #CustomerService jobs like ""Temporary Retail Team Member"" at Follet… https://t.co/1whA4OWS0g",https://twitter.com/i/web/status/1119006821908267009
tmj_lax_cstsrv,Thu Apr 18 21:29:15 +0000 2019,34.2381251,-118.530123,Point,34.0207895,-118.4119065,Los Angeles,"Interested in a job in #LosAngeles, CA? This could be a great fit. Click the link in our bio to apply: Logistics Co… https://t.co/oyN6tWhZip",https://twitter.com/i/web/status/1118989896419405824
tmj_lax_cstsrv,Thu Apr 18 19:14:40 +0000 2019,34.1805403,-118.9070887,Point,34.1884781,-118.9188865,Thousand Oaks,"We're hiring! Click to apply: Customer Service Rep - https://t.co/7qXkV0HVbq #CustomerService #ThousandOaks, CA",http://bit.ly/2Xp83Zb
tmj_lax_cstsrv,Thu Apr 18 18:07:20 +0000 2019,34.31,-118.45,Point,34.0207895,-118.4119065,Los Angeles,"If jobs with titles like ""Accelerate to Leadership Program 2019 - Associate District Manager"" sound appealing to yo… https://t.co/QfBMHRlQbt",https://twitter.com/i/web/status/1118939082820710400
tmj_lax_cstsrv,Thu Apr 18 17:00:03 +0000 2019,33.8922687,-118.3520389,Point,33.8877894,-118.356491,Lawndale,"Want to land a job like ""Data Entry Clerk"" at Qvote? Applicant tracking systems look for specific keywords. Use the… https://t.co/u5FQjMDlh9",https://twitter.com/i/web/status/1118922148293124096
tmj_lax_cstsrv,Thu Apr 18 00:49:24 +0000 2019,34.2857049,-118.7755077,Point,37.2691755,-119.3066075,California,"Want to work at Lowe's? We're hiring in #SimiValley, CA! Click for details: https://t.co/xph6MeMHCR #CustomerService",http://bit.ly/2ZsmP3s
